자치구,행정동,성별,연령대,데이터 사용량,평일 총 이동 횟수 미추정 인구수,평일 총 이동 횟수,휴일 이동 미추정 인구수,휴일 총 이동 횟수 평균,평일 총 이동 거리 미추정 인구수,평일 총 이동 거리 합계,휴일 총 이동 거리 미추정 인구수,휴일 총 이동 거리 합계,지하철 이용 미추정 인구수,지하철이동일수 합계,게임 서비스 사용 미추정 인구수,게임 서비스 사용일수,금융 서비스 사용 미추정 인구수,금융 서비스 사용일수,쇼핑 서비스 사용 미추정 인구수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용 미추정 인구수,동영상/방송 서비스 사용일수,유튜브 사용 미추정 인구수,유튜브 사용일수,넷플릭스 사용 미추정 인구수,넷플릭스 사용일수,배달 서비스 사용 미추정 인구수,배달 서비스 사용일수,배달_브랜드 서비스 사용 미추정 인구수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용 미추정 인구수,배달_식재료 서비스 사용일수
강남구,삼성2동,1,40,17.6,219,74.4,310,30.0,235,2400.3,331,1196.8000000000002,310,29.4,182,115.9,443,249.20000000000002,351,315.20000000000005,484,59.2,135,0.0,1066,-0.5,1195,26.7,2522,9.7,2815,3.4
강남구,삼성2동,1,50,14.5,152,111.0,212,43.6,156,3644.5,227,1791.5,221,46.0,133,139.0,302,252.4,250,299.1,424,70.8,99,-0.2,1311,-1.3,1753,25.9,2181,13.9,2288,5.1
강남구,삼성2동,1,60,6.2,99,75.9,182,32.1,130,2329.5,219,1137.7,162,38.6,80,97.8,353,93.2,343,115.4,471,41.6,60,-0.6,1011,-1.7999999999999998,1122,28.0,1184,7.8,1190,1.7
강남구,삼성2동,2,20,23.6,81,57.8,127,26.4,98,1537.2,159,917.5,116,24.4,51,81.8,84,170.9,66,273.0,135,47.7,33,0.30000000000000004,314,-0.1,283,32.6,1899,6.4,1925,3.4
강남구,삼성2동,2,30,18.1,134,58.599999999999994,244,26.5,178,1443.3,285,978.5999999999999,271,22.9,144,75.5,252,208.7,184,345.9,321,52.4,61,0.1,813,-0.30000000000000004,634,31.0,3152,8.0,3246,3.4
강남구,삼성2동,2,40,11.3,178,52.2,256,23.3,228,1277.0,353,812.0,329,19.5,130,81.7,246,189.2,178,338.3,347,44.4,72,-0.1,1116,-0.5,875,24.6,2832,7.8,2996,3.4
강남구,삼성2동,2,50,9.3,168,79.3,261,35.3,209,2071.4,334,1252.7,286,31.5,108,106.3,277,191.3,229,317.59999999999997,567,46.4,62,-0.4,1556,-1.5,1668,28.0,2410,11.1,2446,5.1
강남구,삼성2동,2,60,4.8,109,55.2,263,26.0,158,1439.9,343,839.6,211,23.9,111,95.8,469,81.9,408,142.2,692,37.3,91,-0.8,1218,-1.7999999999999998,1298,24.7,1387,12.5,1394,3.4
강남구,세곡동,1,20,30.1,74,62.7,133,26.1,80,1996.7,155,959.1,104,31.299999999999997,43,136.5,101,188.6,85,227.3,153,54.9,30,0.5,542,-0.30000000000000004,537,26.3,1897,7.6,2187,3.4
강남구,세곡동,1,30,26.3,190,81.0,231,31.9,184,2525.7,221,1214.9,213,37.3,183,126.10000000000001,427,271.6,321,326.9,458,62.400000000000006,102,0.30000000000000004,1012,-0.30000000000000004,1016,28.0,3093,8.8,3651,3.4
강남구,세곡동,1,40,17.8,120,85.4,198,32.0,112,2994.5,177,1291.6,154,38.0,144,127.3,353,267.6,275,336.9,422,58.900000000000006,91,0.1,1170,-0.5,1545,20.8,2831,9.8,3208,3.4
강남구,세곡동,1,50,13.2,118,127.4,174,48.8,109,4469.4,174,1990.6999999999998,166,57.099999999999994,125,140.8,365,257.9,299,274.8,552,65.1,86,-0.2,2263,-1.5,2739,23.3,3248,12.1,3362,5.1
강남구,세곡동,1,60,5.0,120,84.5,262,34.3,131,2700.1,294,1181.4,185,40.9,177,102.3,635,110.1,600,126.4,796,40.2,148,-0.7000000000000001,1737,-1.7999999999999998,1885,21.2,1946,5.4,1958,1.7
강남구,세곡동,2,20,20.5,41,66.4,62,27.700000000000003,41,1894.6,69,1029.0,52,33.5,24,82.1,52,168.2,45,258.1,124,42.3,15,0.2,395,-0.1,382,24.2,2124,6.9,2156,3.4
강남구,세곡동,2,30,16.8,132,68.8,198,29.299999999999997,117,1807.1,209,1087.1,158,33.6,163,77.3,278,218.0,185,361.2,303,50.9,97,0.0,1047,-0.30000000000000004,878,24.2,3684,7.0,3869,3.4
강남구,세곡동,2,40,9.7,82,64.9,138,26.9,89,1629.3000000000002,169,929.6,126,30.1,91,81.5,194,189.3,132,338.9,343,41.4,43,-0.1,1314,-0.6,1168,18.5,2801,8.1,3037,3.4
강남구,세곡동,2,50,6.7,125,97.39999999999999,217,39.6,143,2522.2,255,1360.6,202,45.3,128,105.4,393,185.5,287,286.3,905,43.9,80,-0.4,2611,-1.5,2978,22.0,3809,11.5,3837,5.1
강남구,세곡동,2,60,3.0,264,66.7,520,28.2,274,1604.0,577,818.0999999999999,433,32.0,300,92.1,1110,80.30000000000001,977,127.5,1416,30.200000000000003,256,-0.8,2272,-1.9,2384,21.299999999999997,2478,4.0,2478,5.1
강남구,수서동,1,20,35.1,33,59.0,59,26.0,37,1702.1,90,890.2,45,31.5,8,161.60000000000002,63,204.0,37,256.3,59,61.7,4,0.5,221,-0.2,242,29.8,763,8.3,962,1.7
강남구,수서동,1,30,27.8,101,75.30000000000001,117,29.2,87,2528.2,122,1177.4,111,37.4,70,129.3,198,283.3,163,356.1,192,69.4,40,0.30000000000000004,431,-0.30000000000000004,473,29.200000000000003,1199,9.3,1531,3.4
강남구,수서동,1,40,18.4,53,70.19999999999999,86,27.5,61,2545.7,80,1035.4,72,33.9,52,126.4,147,235.60000000000002,104,311.3,158,58.0,40,-0.1,410,-0.7,445,23.5,697,9.3,791,3.4
강남구,수서동,1,50,12.9,130,100.9,197,41.5,142,3452.7,216,1696.0,161,48.6,104,138.2,321,223.9,267,275.8,390,68.7,88,-0.30000000000000004,1270,-1.5,1467,25.3,1657,10.0,1696,3.4
강남구,수서동,1,60,6.6,104,69.4,197,30.4,135,2091.9,206,939.5,185,38.5,131,107.80000000000001,413,96.6,341,131.9,434,44.900000000000006,103,-1.0,957,-1.7999999999999998,1053,14.3,1069,13.6,1080,1.7
강남구,수서동,2,20,21.8,14,62.8,29,26.8,24,1632.5,40,979.8,34,33.3,34,89.6,51,167.3,25,251.5,60,41.7,10,0.30000000000000004,209,-0.2,236,23.799999999999997,909,6.4,939,3.4
강남구,수서동,2,30,15.3,51,61.599999999999994,87,26.9,46,1613.7,89,964.5999999999999,77,31.7,42,81.0,77,210.4,64,362.2,124,52.4,22,0.1,416,-0.4,313,24.4,1168,6.800000000000001,1258,3.4
강남구,수서동,2,40,14.0,39,62.8,87,24.9,36,1519.4,84,857.3,59,30.299999999999997,44,83.5,102,201.3,69,354.2,123,54.6,35,-0.2,380,-0.7,353,23.4,692,8.1,745,3.4
강남구,수서동,2,50,8.2,98,85.9,253,35.2,151,2119.2,325,1250.8,208,40.9,125,115.7,400,186.9,263,306.5,700,48.900000000000006,112,-0.4,1814,-1.5,1980,22.4,2395,9.899999999999999,2460,5.1
강남구,수서동,2,60,3.3,221,51.7,390,23.8,270,1195.7,444,736.6,359,28.1,230,93.8,946,77.1,777,116.1,1114,32.9,197,-1.1,1751,-1.9,1819,37.6,1872,10.8,1876,1.7
강남구,신사동,1,20,36.599999999999994,35,56.599999999999994,71,25.700000000000003,53,1634.4,82,854.0,71,27.700000000000003,24,131.1,88,194.8,56,246.6,90,60.3,16,0.5,185,-0.1,236,37.0,936,6.7,1033,3.4
강남구,신사동,1,30,27.3,196,61.3,252,27.9,182,1714.7,249,1027.4,219,28.5,134,109.9,269,240.3,222,303.20000000000005,288,61.8,92,0.1,430,-0.4,428,34.8,1215,9.0,1340,3.4
강남구,신사동,1,40,16.8,198,71.1,242,28.6,198,2223.1000000000004,261,1076.5,227,33.0,124,106.5,273,238.8,222,293.0,292,57.9,92,-0.1,595,-0.6,690,26.9,1301,10.2,1425,3.4
강남구,신사동,1,50,13.899999999999999,125,115.30000000000001,180,45.0,131,3404.5,197,1727.8000000000002,151,53.5,110,131.7,262,236.3,217,295.9,323,65.4,80,-0.30000000000000004,913,-1.4,1112,29.6,1471,14.899999999999999,1510,5.1
강남구,신사동,1,60,7.1,74,85.7,142,34.8,88,2463.3,158,1123.6,105,44.1,71,106.9,329,108.6,287,127.9,438,43.5,48,-0.5,959,-1.7999999999999998,1066,25.1,1132,4.2,1129,3.4
강남구,신사동,2,20,26.2,39,56.5,67,26.0,49,1492.0,85,846.8,60,26.4,39,78.7,67,170.2,36,289.1,74,49.2,20,0.30000000000000004,179,-0.1,197,34.4,1222,5.6,1221,3.4
강남구,신사동,2,30,18.299999999999997,120,57.6,161,25.1,130,1408.3,168,964.0999999999999,141,25.7,110,74.30000000000001,191,192.39999999999998,121,342.7,204,53.6,66,0.0,402,-0.30000000000000004,361,29.5,1576,6.1,1599,3.4
강남구,신사동,2,40,12.2,118,57.9,184,23.7,120,1432.9,203,778.0999999999999,156,26.2,107,75.7,193,176.8,128,333.2,213,46.6,63,-0.1,643,-0.5,571,24.5,1542,7.7,1588,3.4
강남구,신사동,2,50,8.6,99,85.0,146,35.6,116,2185.9,186,1161.4,138,38.9,88,105.7,172,188.7,134,316.2,371,44.3,42,-0.30000000000000004,1045,-1.4,1107,24.0,1689,8.7,1701,5.1
강남구,신사동,2,60,3.9,121,57.5,234,24.9,137,1381.3,312,791.4,196,27.1,134,87.8,481,72.1,378,132.4,621,31.200000000000003,90,-0.8,1144,-1.7999999999999998,1196,17.9,1290,3.3,1289,3.4
강남구,압구정동,1,20,34.8,59,60.9,113,27.8,62,1559.6,114,821.5,88,29.6,36,134.2,82,182.0,61,224.7,80,61.099999999999994,32,0.5,221,-0.1,249,30.700000000000003,1164,7.3,1256,3.4
강남구,압구정동,1,30,24.5,137,70.6,201,29.5,136,1953.1999999999998,222,1028.1,169,33.3,94,115.4,233,240.2,174,287.0,224,59.7,61,0.30000000000000004,427,-0.2,500,33.1,1531,8.7,1726,3.4
강남구,압구정동,1,40,16.0,249,77.9,351,30.799999999999997,238,2263.5,334,1083.2,299,34.3,196,112.69999999999999,400,227.8,329,295.5,447,58.6,130,-0.1,781,-0.4,956,24.700000000000003,2039,8.0,2235,3.4
강남구,압구정동,1,50,13.9,160,121.80000000000001,208,46.7,153,3634.7,229,1790.2,189,55.0,115,130.4,320,244.0,253,276.0,454,66.5,84,-0.30000000000000004,1214,-1.2,1629,29.0,2205,14.6,2287,5.1
강남구,압구정동,1,60,6.5,111,94.69999999999999,243,36.6,125,2653.4,311,1173.0,165,46.7,90,104.2,456,107.0,373,132.8,616,41.0,78,-0.5,1520,-1.7999999999999998,1686,23.6,1796,7.199999999999999,1806,3.4
강남구,압구정동,2,20,21.200000000000003,23,58.099999999999994,51,25.700000000000003,31,1473.5,71,796.4000000000001,30,27.5,36,77.2,56,132.3,42,228.1,110,42.0,20,0.2,267,-0.2,274,28.1,1410,6.0,1436,3.4
강남구,압구정동,2,30,17.299999999999997,133,59.8,167,26.4,122,1406.5,201,855.3,149,27.2,115,73.30000000000001,186,186.7,148,349.79999999999995,224,49.3,66,0.1,538,-0.30000000000000004,418,27.4,2034,8.899999999999999,2104,3.4
강남구,압구정동,2,40,10.2,159,56.8,243,24.8,164,1314.0,272,756.0,219,25.2,138,75.1,264,171.0,175,309.6,317,41.7,91,-0.2,861,-0.5,733,23.299999999999997,2283,7.5,2420,3.4
강남구,압구정동,2,50,8.0,137,86.8,243,36.9,158,2259.3,333,1221.0,204,38.5,145,99.6,291,171.7,181,307.8,504,44.0,80,-0.30000000000000004,1610,-1.3,1774,24.6,2719,11.1,2747,5.1
강남구,압구정동,2,60,4.2,168,61.5,379,26.0,219,1491.8000000000002,528,749.3,293,28.700000000000003,166,90.6,695,78.39999999999999,496,140.7,964,32.3,122,-0.7000000000000001,1825,-1.7999999999999998,1945,17.5,2142,4.2,2140,5.1
강남구,역삼1동,1,20,36.7,177,51.3,260,24.799999999999997,194,1487.1999999999998,308,955.3,279,21.4,85,137.60000000000002,185,225.6,167,250.6,234,62.599999999999994,44,0.5,680,-0.2,414,40.7,2642,8.8,2964,3.4
강남구,역삼1동,1,30,28.200000000000003,483,57.900000000000006,671,26.7,550,1701.6999999999998,722,1044.0,719,24.1,274,127.19999999999999,675,281.6,524,313.7,735,66.5,175,0.30000000000000004,1367,-0.30000000000000004,1112,41.1,4271,9.399999999999999,4838,3.4
강남구,역삼1동,1,40,19.3,327,61.599999999999994,421,27.0,368,2002.1999999999998,456,1102.7,456,24.700000000000003,173,117.9,439,247.6,365,303.0,506,60.0,130,0.0,1101,-0.5,1017,33.1,2290,9.600000000000001,2547,3.4
강남구,역삼1동,1,50,16.1,318,95.30000000000001,387,41.5,332,3251.1,414,1768.6999999999998,428,40.1,168,142.5,437,257.4,379,298.2,561,72.9,137,-0.30000000000000004,1738,-1.5,1938,34.7,2566,14.399999999999999,2654,5.1
강남구,역삼1동,1,60,7.8,134,75.3,200,33.6,164,2204.8,232,1109.4,220,39.8,117,109.1,391,119.3,375,145.1,494,46.900000000000006,84,-0.5,1199,-1.7999999999999998,1307,30.6,1405,10.1,1409,3.4
강남구,역삼1동,2,20,26.4,122,50.7,185,25.1,191,1447.9,245,982.7,271,21.5,96,84.80000000000001,158,192.7,113,296.0,266,49.1,37,0.30000000000000004,690,-0.1,461,39.4,3998,6.699999999999999,4029,3.4
강남구,역삼1동,2,30,19.7,370,52.9,495,24.3,494,1372.8,616,914.6,678,21.1,297,88.4,438,231.8,342,347.9,582,56.1,171,0.1,1311,-0.30000000000000004,923,36.9,4979,8.3,5105,3.4
강남구,역삼1동,2,40,13.2,183,50.099999999999994,280,22.4,266,1256.2,398,821.7,429,18.6,112,91.4,237,199.6,189,326.0,351,49.2,81,-0.2,974,-0.5,721,30.200000000000003,2230,8.6,2307,3.4
강남구,역삼1동,2,50,10.1,301,77.9,413,35.1,380,2033.6,529,1285.5,533,30.299999999999997,188,117.4,380,207.2,375,317.1,773,55.099999999999994,120,-0.4,2064,-1.4,2117,35.6,2976,9.4,3001,5.1
강남구,역삼1동,2,60,6.8,186,63.6,279,28.900000000000002,264,1678.4,371,971.9000000000001,362,26.6,131,104.69999999999999,534,100.2,423,168.1,754,44.2,107,-0.8,1376,-1.7999999999999998,1398,36.1,1591,1.7,1578,3.4
강남구,역삼2동,1,20,32.0,87,53.5,138,25.200000000000003,99,1513.2,163,866.8,169,22.3,51,136.4,123,197.9,90,241.2,143,57.9,29,0.5,402,-0.30000000000000004,375,32.9,1542,6.5,1727,3.4
강남구,역삼2동,1,30,26.3,215,63.6,291,28.7,248,1863.9,307,1094.6,344,25.9,153,121.0,327,274.6,264,318.79999999999995,366,64.1,112,0.2,751,-0.30000000000000004,649,37.4,2280,8.0,2575,3.4
강남구,역삼2동,1,40,18.700000000000003,237,73.9,320,28.5,246,2388.6,359,1116.0,358,28.9,181,120.6,451,266.6,335,319.4,476,63.0,120,0.1,1319,-0.4,1466,26.9,3102,9.7,3484,3.4
강남구,역삼2동,1,50,15.2,151,110.9,215,43.0,169,3697.1,260,1791.1999999999998,264,44.4,124,143.6,294,262.7,242,294.2,420,69.7,91,-0.2,1452,-1.3,1808,27.4,2453,12.3,2559,5.1
강남구,역삼2동,1,60,5.5,131,80.30000000000001,188,32.6,143,2386.7999999999997,233,1139.6,216,38.0,106,103.0,369,106.2,338,121.60000000000001,471,40.6,82,-0.6,1081,-1.7999999999999998,1216,30.8,1256,9.5,1260,3.4
강남구,역삼2동,2,20,23.1,79,54.8,98,24.7,95,1433.6,125,868.5,141,22.6,36,82.6,74,166.3,57,266.7,130,46.7,15,0.2,339,-0.1,294,31.5,2024,6.6,2050,3.4
강남구,역삼2동,2,30,18.0,148,54.599999999999994,215,25.799999999999997,187,1294.1999999999998,270,930.7,336,19.6,135,79.9,229,220.6,185,359.2,312,54.0,60,0.0,877,-0.30000000000000004,624,33.0,3125,8.0,3276,3.4
강남구,역삼2동,2,40,10.5,205,50.7,275,22.299999999999997,257,1214.8,412,775.8,467,17.9,130,81.8,246,192.39999999999998,187,338.7,355,43.7,75,-0.1,1438,-0.5,974,25.6,3528,7.8,3762,3.4
강남구,역삼2동,2,50,8.1,183,77.1,247,32.6,209,2022.6999999999998,356,1154.6,393,27.9,104,107.7,286,189.20000000000002,223,311.40000000000003,652,44.7,62,-0.30000000000000004,1672,-1.4,1787,27.5,2608,7.7,2626,5.1
강남구,역삼2동,2,60,3.5,144,54.2,270,24.700000000000003,200,1348.6999999999998,381,809.5999999999999,351,22.6,114,91.9,512,77.1,435,125.9,723,30.1,79,-0.9,1327,-1.7999999999999998,1366,29.0,1484,8.0,1488,1.7
강남구,일원1동,1,20,37.7,66,53.4,92,24.8,72,1554.9,110,821.7,116,26.3,40,148.6,76,200.10000000000002,55,254.60000000000002,90,63.5,33,0.5,306,-0.2,289,31.1,1063,6.8,1300,3.4
강남구,일원1동,1,30,27.6,93,69.8,131,29.3,100,2195.5,126,1102.4,108,31.299999999999997,69,138.1,165,284.1,122,347.7,175,65.5,48,0.4,407,-0.30000000000000004,397,32.0,1126,10.4,1376,3.4
강남구,일원1동,1,40,20.9,60,73.1,103,28.6,72,2576.8,94,1092.3,94,32.900000000000006,46,131.39999999999998,131,241.5,92,336.0,150,60.2,33,0.2,527,-0.6,601,22.299999999999997,1020,8.4,1133,3.4
강남구,일원1동,1,50,16.2,102,104.6,155,42.2,120,3495.1,169,1709.1000000000001,157,44.3,50,146.6,200,241.4,183,277.0,314,69.0,36,-0.1,1301,-1.4,1545,28.0,1817,12.600000000000001,1887,5.1
강남구,일원1동,1,60,5.8,111,69.3,178,30.4,122,2092.3,180,1111.0,175,33.4,77,98.9,329,91.69999999999999,319,110.89999999999999,388,38.7,68,-0.7000000000000001,885,-1.7999999999999998,932,13.1,957,15.0,955,3.4
강남구,일원1동,2,20,24.299999999999997,22,55.5,42,25.5,22,1517.0,41,912.2,42,26.5,25,88.0,51,180.3,35,274.9,74,47.4,12,0.30000000000000004,233,-0.1,222,28.3,1148,6.4,1206,3.4
강남구,일원1동,2,30,17.6,43,57.9,66,25.299999999999997,63,1475.8000000000002,89,933.0999999999999,74,27.1,37,86.80000000000001,79,228.5,61,380.7,116,56.1,20,0.1,439,-0.4,319,28.0,1167,9.2,1272,3.4
강남구,일원1동,2,40,11.5,41,55.0,67,23.5,60,1330.9,95,815.7,82,23.7,25,87.5,74,191.7,51,360.3,147,49.400000000000006,23,-0.1,526,-0.6,466,21.6,1052,8.8,1196,3.4
강남구,일원1동,2,50,7.2,127,81.4,169,34.8,147,1769.3,226,1201.2,237,33.0,65,112.5,278,183.8,163,292.9,607,42.7,32,-0.30000000000000004,1680,-1.6,1782,26.6,2190,9.5,2215,5.1
강남구,일원1동,2,60,2.9000000000000004,228,53.1,362,24.5,278,1163.1,430,781.3000000000001,414,24.6,160,93.9,637,67.8,560,111.9,791,32.0,146,-1.1,1259,-1.9,1303,30.1,1327,9.2,1330,3.4
강남구,일원2동,1,20,27.7,35,54.4,87,24.8,54,1497.1,96,759.5,84,25.200000000000003,22,139.8,84,171.2,64,229.5,105,59.1,20,0.4,308,-0.30000000000000004,339,24.1,1056,7.0,1186,3.4
강남구,일원2동,1,30,28.299999999999997,104,76.3,140,31.1,110,2310.1000000000004,152,1117.1,143,35.2,110,129.6,189,278.5,171,347.8,216,67.1,73,0.30000000000000004,447,-0.30000000000000004,475,28.3,1368,9.1,1636,3.4
강남구,일원2동,1,40,17.6,97,78.0,115,27.9,102,2579.8,118,1101.3000000000002,136,33.7,80,121.8,192,254.9,145,312.29999999999995,220,58.8,49,0.1,623,-0.5,773,21.5,1321,9.8,1501,3.4
강남구,일원2동,1,50,13.9,81,118.7,130,43.8,92,4007.6,157,1817.6,149,50.1,76,138.3,237,253.5,188,270.3,311,67.5,54,-0.2,1215,-1.5,1594,24.1,1893,12.2,1952,5.1
강남구,일원2동,1,60,4.8,84,72.5,146,31.6,84,2090.0,173,1055.0,145,34.2,74,100.2,290,101.0,274,116.6,354,41.7,66,-0.9,767,-1.9,823,21.1,856,7.5,859,1.7
강남구,일원2동,2,20,20.1,24,60.400000000000006,42,26.6,24,1588.6999999999998,53,862.5,51,29.0,23,80.69999999999999,51,159.6,40,252.6,66,42.9,17,0.2,236,-0.2,242,23.3,1057,5.800000000000001,1055,3.4
강남구,일원2동,2,30,15.600000000000001,63,63.0,99,27.4,70,1540.7,116,944.2,99,28.1,63,77.4,118,219.7,87,383.7,144,50.5,54,0.0,489,-0.30000000000000004,413,26.5,1596,7.9,1693,3.4
강남구,일원2동,2,40,9.6,73,57.9,123,24.8,84,1402.3,159,838.5,135,23.4,45,82.9,102,188.2,66,343.5,172,42.7,34,-0.1,713,-0.5,601,22.0,1570,7.4,1653,3.4
강남구,일원2동,2,50,7.1,92,83.5,161,34.5,119,2056.2,210,1190.1999999999998,181,32.9,75,107.80000000000001,214,169.1,148,298.4,478,42.9,39,-0.4,1628,-1.5,1765,20.7,2266,11.1,2289,5.1
강남구,일원2동,2,60,3.3,168,54.6,278,24.6,216,1222.9,331,739.0,289,24.6,128,96.80000000000001,616,74.3,499,119.60000000000001,750,30.8,103,-0.9,1328,-1.7999999999999998,1392,19.6,1449,22.5,1448,3.4
강남구,일원본동,1,20,30.8,79,60.1,126,26.5,81,1733.3,119,863.5,128,28.700000000000003,49,143.2,121,177.9,108,228.4,149,61.900000000000006,49,0.4,393,-0.30000000000000004,415,24.7,1195,9.2,1391,3.4
강남구,일원본동,1,30,28.1,59,74.1,102,30.3,55,2360.7,123,1114.0,100,35.7,55,133.6,139,277.7,116,335.5,153,65.5,43,0.2,411,-0.4,413,28.2,1095,9.0,1386,3.4
강남구,일원본동,1,40,19.5,91,83.1,107,30.5,78,2992.5,116,1174.6,120,37.4,67,125.9,193,272.79999999999995,150,340.29999999999995,197,65.6,31,0.2,720,-0.4,992,20.6,1847,9.899999999999999,2136,3.4
강남구,일원본동,1,50,13.5,85,126.9,146,47.4,83,4360.9,148,1944.5,151,54.1,95,136.1,238,255.8,190,270.8,318,67.0,60,-0.1,1444,-1.2,1997,19.8,2416,12.2,2515,5.1
강남구,일원본동,1,60,4.7,31,87.3,83,34.8,36,2649.9,91,1132.4,80,38.7,45,104.0,217,94.4,193,118.9,292,39.6,44,-0.6,833,-1.7999999999999998,939,25.0,976,6.4,981,3.4
강남구,일원본동,2,20,20.700000000000003,29,61.4,56,27.299999999999997,37,1640.1,53,907.0,71,30.1,44,84.19999999999999,64,157.6,57,243.3,96,44.8,38,0.1,259,-0.2,300,23.700000000000003,1162,6.0,1210,3.4
강남구,일원본동,2,30,18.0,62,62.1,99,28.3,51,1562.4,104,959.2,87,28.9,56,84.4,131,227.39999999999998,93,387.9,146,56.599999999999994,47,0.1,512,-0.4,410,25.6,1555,9.5,1659,3.4
강남구,일원본동,2,40,10.3,73,58.6,101,25.299999999999997,77,1438.2,118,874.5,108,24.6,63,82.8,104,197.5,79,353.4,194,45.6,40,-0.1,1009,-0.5,757,20.7,2229,8.0,2490,3.4
강남구,일원본동,2,50,6.9,55,87.3,124,36.7,71,2266.5,137,1310.0,138,35.5,73,102.69999999999999,232,177.79999999999998,143,278.7,561,43.099999999999994,36,-0.30000000000000004,1727,-1.5,1966,20.2,2624,12.1,2665,5.1
강남구,일원본동,2,60,3.0,87,57.3,192,25.0,92,1423.8,219,743.0,187,24.5,102,88.3,403,74.7,349,116.10000000000001,579,31.3,81,-0.9,1082,-1.9,1124,14.7,1196,3.4,1192,5.1
강남구,청담동,1,20,35.8,65,60.7,119,27.6,78,1667.8,149,862.8,115,26.8,47,137.8,109,187.2,79,237.2,115,62.1,26,0.5,358,-0.2,330,33.400000000000006,1645,8.1,1808,3.4
강남구,청담동,1,30,27.9,171,72.9,254,31.6,178,2022.9,244,1105.5,234,30.6,173,118.6,304,268.7,236,322.0,333,64.7,107,0.2,593,-0.30000000000000004,576,33.7,1953,7.5,2272,3.4
강남구,청담동,1,40,16.6,179,78.0,237,30.799999999999997,176,2362.3,249,1142.4,247,31.5,160,109.69999999999999,351,238.8,268,297.0,382,57.2,102,0.0,789,-0.4,1031,23.7,2071,8.9,2306,3.4
강남구,청담동,1,50,13.8,146,119.9,226,47.1,149,3939.5,255,1863.1,201,49.599999999999994,122,134.6,310,251.89999999999998,265,289.2,426,67.5,88,-0.2,1468,-1.2,1919,27.2,2626,12.600000000000001,2712,5.1
강남구,청담동,1,60,6.5,74,88.9,159,36.7,105,2537.6,196,1252.5,125,43.900000000000006,92,103.2,396,113.5,340,137.0,452,45.6,65,-0.5,1190,-1.7999999999999998,1376,21.8,1457,7.5,1466,3.4
강남구,청담동,2,20,27.7,57,58.8,86,26.4,69,1533.6,126,862.6,81,25.5,43,79.19999999999999,71,165.39999999999998,69,293.6,99,50.099999999999994,24,0.4,276,0.0,283,34.3,1884,7.1,1917,3.4
강남구,청담동,2,30,18.5,158,58.6,210,26.9,186,1416.2,254,908.0,259,23.9,145,73.3,233,197.4,177,349.8,292,53.2,90,0.0,638,-0.30000000000000004,503,31.6,2601,7.0,2688,3.4
강남구,청담동,2,40,11.6,177,56.599999999999994,263,25.799999999999997,214,1415.0,307,861.4,275,22.200000000000003,160,77.19999999999999,291,191.39999999999998,196,335.79999999999995,370,47.4,93,-0.1,892,-0.5,842,26.6,2460,7.6,2585,3.4
강남구,청담동,2,50,8.8,159,88.3,231,37.0,179,2342.5,321,1252.3,243,34.9,139,103.1,302,185.3,209,324.1,624,47.6,70,-0.30000000000000004,1869,-1.3,2029,28.1,3130,8.3,3156,5.1
강남구,청담동,2,60,4.6,134,61.5,303,28.1,185,1540.6,375,810.9,270,27.0,145,92.80000000000001,586,84.4,448,144.8,800,35.4,108,-0.7000000000000001,1412,-1.7999999999999998,1551,24.799999999999997,1690,11.7,1684,5.1
강동구,강일동,1,20,31.3,50,60.3,87,25.5,49,1791.0,139,816.6,59,32.5,23,146.7,67,187.1,54,218.4,106,56.8,16,0.5,457,-0.2,418,27.4,1541,7.4,1732,3.4
강동구,강일동,1,30,27.1,109,78.2,152,30.0,95,2682.5,152,1093.4,127,40.2,84,132.60000000000002,235,285.0,178,336.20000000000005,245,61.099999999999994,48,0.30000000000000004,632,-0.30000000000000004,608,30.1,1815,9.100000000000001,2163,3.4
강동구,강일동,1,40,19.0,105,82.3,166,30.299999999999997,105,3037.0,164,1144.8,127,40.400000000000006,107,132.2,299,267.9,224,344.3,349,62.099999999999994,76,0.1,1189,-0.5,1362,24.0,2615,10.0,2935,3.4
강동구,강일동,1,50,13.2,83,120.30000000000001,168,46.3,92,4133.2,188,1781.9,114,57.8,102,142.0,328,242.5,262,275.6,508,63.599999999999994,77,-0.1,2078,-1.5,2449,25.8,2920,12.3,3017,5.1
강동구,강일동,1,60,5.6,115,78.7,230,33.0,136,2363.7,253,1066.3,170,41.3,157,101.4,595,100.6,564,114.0,752,40.3,142,-0.7000000000000001,1630,-1.9,1731,22.6,1777,25.0,1784,5.1
강동구,강일동,2,20,20.9,40,63.7,64,26.6,45,1759.9,72,887.8,45,34.099999999999994,19,82.2,43,172.5,33,255.2,103,41.900000000000006,5,0.2,321,-0.2,285,28.7,1580,7.0,1655,3.4
강동구,강일동,2,30,14.0,65,57.9,109,26.5,78,1518.2,126,910.2,74,31.6,68,79.2,125,206.2,104,367.5,228,45.3,36,0.0,804,-0.4,493,26.5,2341,7.4,2525,3.4
강동구,강일동,2,40,8.9,71,61.3,117,25.6,90,1388.6999999999998,147,832.1,95,31.200000000000003,56,83.6,135,186.7,106,347.8,286,40.7,31,-0.1,1357,-0.6,982,23.799999999999997,2685,7.8,2888,3.4
